probe_relative_path,true_identity,full_image_rank_1,crop_fallback_rank_1,full_image_true_identity_rank,crop_fallback_true_identity_rank,rank_delta_crop_minus_full,full_image_top_1_correct,crop_fallback_top_1_correct,case_type,mtcnn_face_detected,mtcnn_confidence,crop_area_ratio,fallback_reason
probe/Ishaq_Shahryar/Ishaq_Shahryar_0002.jpg,Ishaq_Shahryar,Ishaq_Shahryar,Thomas_OBrien,1,783,782,True,False,cropping_hurts,True,0.9999903440475464,0.2464,
probe/Ismail_Merchant/Ismail_Merchant_0002.jpg,Ismail_Merchant,Ismail_Merchant,Ismail_Merchant,1,1,0,True,True,both_correct,True,0.9999499320983887,0.2352,
probe/Iva_Majoli/Iva_Majoli_0002.jpg,Iva_Majoli,Monica_Seles,Iva_Majoli,3,1,-2,False,True,cropping_helps,True,0.999945878982544,0.205824,
probe/JJ_Redick/JJ_Redick_0002.jpg,JJ_Redick,Ian_Thorpe,Adrian_McPherson,5,868,863,False,False,neither_correct,True,0.9999754428863525,0.19488,
probe/Jack_Grubman/Jack_Grubman_0002.jpg,Jack_Grubman,Jack_Grubman,Jack_Grubman,1,1,0,True,True,both_correct,True,0.9999996423721313,0.223344,
probe/Jack_Straw/Jack_Straw_0002.jpg,Jack_Straw,Jack_Straw,Jack_Straw,1,1,0,True,True,both_correct,True,0.9996205568313599,0.25368,
probe/Jackie_Chan/Jackie_Chan_0002.jpg,Jackie_Chan,Jackie_Chan,Jackie_Chan,1,1,0,True,True,both_correct,True,0.9999910593032837,0.222656,
probe/Jacqueline_Obradors/Jacqueline_Obradors_0002.jpg,Jacqueline_Obradors,Jacqueline_Obradors,Jacqueline_Obradors,1,1,0,True,True,both_correct,True,0.9999995231628418,0.256256,
probe/Jada_Pinkett_Smith/Jada_Pinkett_Smith_0002.jpg,Jada_Pinkett_Smith,Jada_Pinkett_Smith,Jada_Pinkett_Smith,1,1,0,True,True,both_correct,True,0.9999953508377075,0.2064,
probe/James_Blake/James_Blake_0002.jpg,James_Blake,James_Blake,James_Blake,1,1,0,True,True,both_correct,True,0.9999997615814209,0.230656,
probe/James_Butts/James_Butts_0002.jpg,James_Butts,James_Butts,James_Butts,1,1,0,True,True,both_correct,True,0.9999951124191284,0.199392,
probe/James_Cunningham/James_Cunningham_0002.jpg,James_Cunningham,James_Cunningham,James_Cunningham,1,1,0,True,True,both_correct,True,0.9998014569282532,0.316368,
probe/James_Franco/James_Franco_0002.jpg,James_Franco,James_Franco,James_Franco,1,1,0,True,True,both_correct,True,0.9999880790710449,0.241392,
probe/James_Gandolfini/James_Gandolfini_0002.jpg,James_Gandolfini,John_Wolf,James_Gandolfini,7,1,-6,False,True,cropping_helps,True,0.9999783039093018,0.272832,
probe/James_Ivory/James_Ivory_0002.jpg,James_Ivory,James_Ivory,James_Ivory,1,1,0,True,True,both_correct,True,0.9984470009803772,0.24024,
probe/James_Jones/James_Jones_0002.jpg,James_Jones,James_Jones,James_Jones,1,1,0,True,True,both_correct,True,0.9999814033508301,0.239904,
probe/James_Kelly/James_Kelly_0002.jpg,James_Kelly,James_Kelly,James_Kelly,1,1,0,True,True,both_correct,True,0.9999924898147583,0.22624,
probe/James_Kopp/James_Kopp_0002.jpg,James_Kopp,Tom_Daschle,James_Kopp,2,1,-1,False,True,cropping_helps,True,0.9999097585678101,0.219184,
probe/James_Maguire/James_Maguire_0002.jpg,James_Maguire,James_Maguire,James_Maguire,1,1,0,True,True,both_correct,True,0.999998927116394,0.2096,
probe/James_McGreevey/James_McGreevey_0002.jpg,James_McGreevey,James_McGreevey,James_McGreevey,1,1,0,True,True,both_correct,True,0.9999582767486572,0.23968,
probe/James_Morris/James_Morris_0002.jpg,James_Morris,James_Morris,James_Morris,1,1,0,True,True,both_correct,True,0.9999957084655762,0.294528,
probe/James_Parker/James_Parker_0002.jpg,James_Parker,James_Parker,James_Parker,1,1,0,True,True,both_correct,True,0.9999985694885254,0.202,
probe/James_Schultz/James_Schultz_0002.jpg,James_Schultz,James_Schultz,James_Schultz,1,1,0,True,True,both_correct,True,0.9999386072158813,0.240192,
probe/James_Smith/James_Smith_0002.jpg,James_Smith,James_Smith,James_Smith,1,1,0,True,True,both_correct,True,0.9994745850563049,0.226848,
probe/James_Traficant/James_Traficant_0002.jpg,James_Traficant,Inocencio_Arias,James_Traficant,29,1,-28,False,True,cropping_helps,True,0.9998192191123962,0.14416,
probe/Jamie_Villafane/Jamie_Villafane_0002.jpg,Jamie_Villafane,Jamie_Villafane,Jamie_Villafane,1,1,0,True,True,both_correct,True,0.9999874830245972,0.20216,
probe/Jamling_Norgay/Jamling_Norgay_0002.jpg,Jamling_Norgay,Jamling_Norgay,Jamling_Norgay,1,1,0,True,True,both_correct,True,0.9999996423721313,0.24992,
probe/Jan_Ullrich/Jan_Ullrich_0002.jpg,Jan_Ullrich,Jan_Ullrich,Jan_Ullrich,1,1,0,True,True,both_correct,True,0.9999994039535522,0.237184,
probe/Jane_Fonda/Jane_Fonda_0002.jpg,Jane_Fonda,Paula_Radcliffe,Jane_Fonda,325,1,-324,False,True,cropping_helps,True,0.9989919066429138,0.167424,
probe/Jane_Kaczmarek/Jane_Kaczmarek_0002.jpg,Jane_Kaczmarek,Jane_Kaczmarek,Jane_Kaczmarek,1,1,0,True,True,both_correct,True,0.998999297618866,0.293248,
probe/Jane_Pauley/Jane_Pauley_0002.jpg,Jane_Pauley,Jane_Pauley,Jane_Pauley,1,1,0,True,True,both_correct,True,0.9998694658279419,0.247104,
probe/Janet_Thorpe/Janet_Thorpe_0002.jpg,Janet_Thorpe,Janet_Thorpe,Janet_Thorpe,1,1,0,True,True,both_correct,True,0.9999992847442627,0.254928,
probe/Janica_Kostelic/Janica_Kostelic_0002.jpg,Janica_Kostelic,Nadia_Petrova,Jennifer_Rodriguez,5,9,4,False,False,neither_correct,True,0.999993085861206,0.234048,
probe/Jason_Alexander/Jason_Alexander_0002.jpg,Jason_Alexander,Martin_Brodeur,Jason_Alexander,2,1,-1,False,True,cropping_helps,True,0.9999994039535522,0.26912,
probe/Jason_Jennings/Jason_Jennings_0002.jpg,Jason_Jennings,Jason_Jennings,Jason_Jennings,1,1,0,True,True,both_correct,True,0.9999072551727295,0.262848,
probe/Jason_Kidd/Jason_Kidd_0002.jpg,Jason_Kidd,Jason_Kidd,Jason_Kidd,1,1,0,True,True,both_correct,True,0.9999988079071045,0.243104,
probe/Jason_Lezak/Jason_Lezak_0002.jpg,Jason_Lezak,Jason_Lezak,Jason_Lezak,1,1,0,True,True,both_correct,True,0.9999923706054688,0.278832,
probe/Jay_Garner/Jay_Garner_0002.jpg,Jay_Garner,Jay_Garner,Jay_Garner,1,1,0,True,True,both_correct,True,0.9998799562454224,0.2352,
probe/Jay_Rasulo/Jay_Rasulo_0002.jpg,Jay_Rasulo,Jay_Rasulo,Jay_Rasulo,1,1,0,True,True,both_correct,True,0.999963641166687,0.263424,
probe/Jean-Claude_Braquet/Jean-Claude_Braquet_0002.jpg,Jean-Claude_Braquet,Jean-Claude_Braquet,Jean-Claude_Braquet,1,1,0,True,True,both_correct,True,0.9924187660217285,0.226848,
probe/Jean-Claude_Juncker/Jean-Claude_Juncker_0002.jpg,Jean-Claude_Juncker,Jean-Claude_Juncker,Jean-Claude_Juncker,1,1,0,True,True,both_correct,True,0.9999915361404419,0.2664,
probe/Jean-Claude_Trichet/Jean-Claude_Trichet_0002.jpg,Jean-Claude_Trichet,Jean-Claude_Trichet,Jean-Claude_Trichet,1,1,0,True,True,both_correct,True,0.9999793767929077,0.21008,
probe/Jean-David_Levitte/Jean-David_Levitte_0002.jpg,Jean-David_Levitte,Jean-David_Levitte,Jean-David_Levitte,1,1,0,True,True,both_correct,True,0.999811589717865,0.20384,
probe/Jean-Marc_de_La_Sabliere/Jean-Marc_de_La_Sabliere_0002.jpg,Jean-Marc_de_La_Sabliere,Jean-Marc_de_La_Sabliere,Jean-Marc_de_La_Sabliere,1,1,0,True,True,both_correct,True,0.9999293088912964,0.17424,
probe/Jean-Sebastien_Giguere/Jean-Sebastien_Giguere_0002.jpg,Jean-Sebastien_Giguere,Jean-Sebastien_Giguere,Jean-Sebastien_Giguere,1,1,0,True,True,both_correct,True,0.9999990463256836,0.25576,
probe/Jean_Brumley/Jean_Brumley_0002.jpg,Jean_Brumley,Jean_Brumley,Jean_Brumley,1,1,0,True,True,both_correct,True,0.9999707937240601,0.253968,
probe/Jean_Carnahan/Jean_Carnahan_0002.jpg,Jean_Carnahan,Jean_Carnahan,Jean_Carnahan,1,1,0,True,True,both_correct,True,0.9994839429855347,0.23856,
probe/Jeanne_Moreau/Jeanne_Moreau_0002.jpg,Jeanne_Moreau,Jeanne_Moreau,Jeanne_Moreau,1,1,0,True,True,both_correct,True,0.999825656414032,0.26128,
probe/Jefferson_Perez/Jefferson_Perez_0002.jpg,Jefferson_Perez,James_Blake,Jefferson_Perez,36,1,-35,False,True,cropping_helps,True,0.9999719858169556,0.243648,
probe/Jeffrey_Archer/Jeffrey_Archer_0002.jpg,Jeffrey_Archer,Jeffrey_Archer,Jeffrey_Archer,1,1,0,True,True,both_correct,True,0.9997220635414124,0.2688,
probe/Jeffrey_Immelt/Jeffrey_Immelt_0002.jpg,Jeffrey_Immelt,Jeffrey_Immelt,Jeffrey_Immelt,1,1,0,True,True,both_correct,True,1.0,0.254016,
probe/Jeffrey_Jones/Jeffrey_Jones_0002.jpg,Jeffrey_Jones,Jeffrey_Jones,Jeffrey_Jones,1,1,0,True,True,both_correct,True,0.9999526739120483,0.29016,
probe/Jeffrey_Scott_Postell/Jeffrey_Scott_Postell_0002.jpg,Jeffrey_Scott_Postell,Jeffrey_Scott_Postell,Jeffrey_Scott_Postell,1,1,0,True,True,both_correct,True,0.9999986886978149,0.204864,
probe/Jennifer_Aniston/Jennifer_Aniston_0002.jpg,Jennifer_Aniston,Jennifer_Aniston,Jennifer_Aniston,1,1,0,True,True,both_correct,True,0.9998558759689331,0.292032,
probe/Jennifer_Connelly/Jennifer_Connelly_0002.jpg,Jennifer_Connelly,Jennifer_Connelly,Jennifer_Connelly,1,1,0,True,True,both_correct,True,0.999906063079834,0.221392,
probe/Jennifer_Lopez/Jennifer_Lopez_0002.jpg,Jennifer_Lopez,Jessica_Alba,Jennifer_Lopez,2,1,-1,False,True,cropping_helps,True,0.9999959468841553,0.24992,
probe/Jennifer_Reilly/Jennifer_Reilly_0002.jpg,Jennifer_Reilly,Jennifer_Reilly,Jennifer_Reilly,1,1,0,True,True,both_correct,True,0.999975323677063,0.254624,
probe/Jennifer_Rodriguez/Jennifer_Rodriguez_0002.jpg,Jennifer_Rodriguez,Jennifer_Rodriguez,Jennifer_Rodriguez,1,1,0,True,True,both_correct,True,0.9990867376327515,0.1824,
probe/Jennifer_Thompson/Jennifer_Thompson_0002.jpg,Jennifer_Thompson,Jennifer_Thompson,Jennifer_Thompson,1,1,0,True,True,both_correct,True,0.9999833106994629,0.280256,
probe/Jeremy_Shockey/Jeremy_Shockey_0002.jpg,Jeremy_Shockey,Jeremy_Shockey,Jeremy_Shockey,1,1,0,True,True,both_correct,True,0.9994394183158875,0.22464,
probe/Jerry_Falwell/Jerry_Falwell_0002.jpg,Jerry_Falwell,Jay_Garner,Jerry_Falwell,16,1,-15,False,True,cropping_helps,True,0.9997550845146179,0.22896,
probe/Jesse_Jackson/Jesse_Jackson_0002.jpg,Jesse_Jackson,Jesse_Jackson,Jesse_Jackson,1,1,0,True,True,both_correct,True,0.9999892711639404,0.28416,
probe/Jesse_James_Leija/Jesse_James_Leija_0002.jpg,Jesse_James_Leija,Jesse_James_Leija,Benjamin_Netanyahu,1,583,582,True,False,cropping_hurts,True,0.9999980926513672,0.133152,
probe/Jessica_Alba/Jessica_Alba_0002.jpg,Jessica_Alba,Jessica_Alba,Jessica_Alba,1,1,0,True,True,both_correct,True,0.9916495084762573,0.2592,
probe/Jessica_Lange/Jessica_Lange_0002.jpg,Jessica_Lange,Flavia_Delaroli,Jessica_Lange,76,1,-75,False,True,cropping_helps,True,0.9980923533439636,0.204544,
probe/Jessica_Lynch/Jessica_Lynch_0002.jpg,Jessica_Lynch,Jessica_Lynch,Jessica_Lynch,1,1,0,True,True,both_correct,True,0.9999769926071167,0.244992,
probe/Jia_Qinglin/Jia_Qinglin_0002.jpg,Jia_Qinglin,Kim_Dae-jung,Jia_Qinglin,2,1,-1,False,True,cropping_helps,True,0.9999866485595703,0.199584,
probe/Jim_Carrey/Jim_Carrey_0002.jpg,Jim_Carrey,Dennis_Kucinich,Jim_Carrey,209,1,-208,False,True,cropping_helps,True,0.9999340772628784,0.23328,
probe/Jim_Edmonds/Jim_Edmonds_0002.jpg,Jim_Edmonds,Robby_Ginepri,Jim_Edmonds,30,1,-29,False,True,cropping_helps,True,0.9997745156288147,0.23112,
probe/Jim_Furyk/Jim_Furyk_0002.jpg,Jim_Furyk,Jim_Furyk,Jim_Furyk,1,1,0,True,True,both_correct,True,0.9999992847442627,0.23936,
probe/Jim_Harrick/Jim_Harrick_0002.jpg,Jim_Harrick,Jim_Harrick,Jonathan_Edwards,1,69,68,True,False,cropping_hurts,True,0.9999909400939941,0.127136,
probe/Jimmy_Carter/Jimmy_Carter_0002.jpg,Jimmy_Carter,Jimmy_Carter,Jimmy_Carter,1,1,0,True,True,both_correct,True,0.9998617172241211,0.216544,
probe/Jimmy_Kimmel/Jimmy_Kimmel_0002.jpg,Jimmy_Kimmel,Jimmy_Kimmel,Jimmy_Kimmel,1,1,0,True,True,both_correct,True,0.9999790191650391,0.225792,
probe/Jo_Dee_Messina/Jo_Dee_Messina_0002.jpg,Jo_Dee_Messina,Celine_Dion,Jo_Dee_Messina,2,1,-1,False,True,cropping_helps,True,0.9999722242355347,0.25056,
probe/Joan_Claybrook/Joan_Claybrook_0002.jpg,Joan_Claybrook,Joan_Claybrook,Joan_Claybrook,1,1,0,True,True,both_correct,True,0.9999868869781494,0.279552,
probe/Job_Cohen/Job_Cohen_0002.jpg,Job_Cohen,Job_Cohen,Job_Cohen,1,1,0,True,True,both_correct,True,0.9999879598617554,0.27104,
probe/Jodie_Foster/Jodie_Foster_0002.jpg,Jodie_Foster,Jodie_Foster,Jodie_Foster,1,1,0,True,True,both_correct,True,0.9987187385559082,0.28928,
probe/Joe_Calzaghe/Joe_Calzaghe_0002.jpg,Joe_Calzaghe,Joe_Calzaghe,Vitali_Klitschko,1,227,226,True,False,cropping_hurts,True,0.9999984502792358,0.25312,
probe/Joe_Dumars/Joe_Dumars_0002.jpg,Joe_Dumars,Joe_Dumars,Joe_Dumars,1,1,0,True,True,both_correct,True,0.999984622001648,0.249088,
probe/Joe_Gatti/Joe_Gatti_0002.jpg,Joe_Gatti,Joe_Gatti,Joe_Gatti,1,1,0,True,True,both_correct,True,0.999962329864502,0.2144,
probe/Joe_Mantello/Joe_Mantello_0002.jpg,Joe_Mantello,Joe_Mantello,Joe_Mantello,1,1,0,True,True,both_correct,True,0.9999998807907104,0.201216,
probe/Joe_Nichols/Joe_Nichols_0002.jpg,Joe_Nichols,Joe_Nichols,Joe_Nichols,1,1,0,True,True,both_correct,True,0.9999407529830933,0.2728,
probe/Joe_Torre/Joe_Torre_0002.jpg,Joe_Torre,Joe_Torre,Joe_Torre,1,1,0,True,True,both_correct,True,0.997281551361084,0.219648,
probe/Joerg_Haider/Joerg_Haider_0002.jpg,Joerg_Haider,Joerg_Haider,Joerg_Haider,1,1,0,True,True,both_correct,True,0.9999929666519165,0.252704,
probe/John_Abizaid/John_Abizaid_0002.jpg,John_Abizaid,John_Abizaid,John_Abizaid,1,1,0,True,True,both_correct,True,0.9999997615814209,0.221392,
probe/John_Allen_Muhammad/John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad,John_Allen_Muhammad,John_Allen_Muhammad,1,1,0,True,True,both_correct,True,0.9999884366989136,0.1976,
probe/John_Banko/John_Banko_0002.jpg,John_Banko,John_Banko,John_Banko,1,1,0,True,True,both_correct,True,0.9999356269836426,0.200208,
probe/John_Blaney/John_Blaney_0002.jpg,John_Blaney,John_Blaney,John_Blaney,1,1,0,True,True,both_correct,True,0.9999988079071045,0.268128,
probe/John_Brady/John_Brady_0002.jpg,John_Brady,John_Brady,John_Brady,1,1,0,True,True,both_correct,True,0.9999468326568604,0.258512,
probe/John_Cusack/John_Cusack_0002.jpg,John_Cusack,John_Cusack,John_Cusack,1,1,0,True,True,both_correct,True,0.9999046325683594,0.237552,
probe/John_F_Kennedy_Jr/John_F_Kennedy_Jr_0002.jpg,John_F_Kennedy_Jr,John_F_Kennedy_Jr,John_F_Kennedy_Jr,1,1,0,True,True,both_correct,True,0.99996018409729,0.233376,
probe/John_Garamendi/John_Garamendi_0002.jpg,John_Garamendi,Oswaldo_Paya,John_Garamendi,2,1,-1,False,True,cropping_helps,True,0.9999998807907104,0.219776,
probe/John_Howard/John_Howard_0002.jpg,John_Howard,John_Howard,John_Howard,1,1,0,True,True,both_correct,True,0.9999140501022339,0.25752,
probe/John_Jumper/John_Jumper_0002.jpg,John_Jumper,John_Jumper,John_Jumper,1,1,0,True,True,both_correct,True,0.9999887943267822,0.254464,
probe/John_Kerry/John_Kerry_0002.jpg,John_Kerry,John_Kerry,John_Kerry,1,1,0,True,True,both_correct,True,0.9999974966049194,0.210672,
probe/John_Malkovich/John_Malkovich_0002.jpg,John_Malkovich,John_Malkovich,John_Malkovich,1,1,0,True,True,both_correct,True,0.9997294545173645,0.223008,
probe/John_Manley/John_Manley_0002.jpg,John_Manley,John_Manley,John_Manley,1,1,0,True,True,both_correct,True,0.9907466173171997,0.18544,
probe/John_McCallum/John_McCallum_0002.jpg,John_McCallum,Charlton_Heston,Ralph_Lauren,4,2,-2,False,False,neither_correct,True,0.9996583461761475,0.283856,
probe/John_McCormack/John_McCormack_0002.jpg,John_McCormack,John_McCormack,Charlton_Heston,1,352,351,True,False,cropping_hurts,True,0.999855637550354,0.23744,
probe/John_McEnroe/John_McEnroe_0002.jpg,John_McEnroe,Bill_Graham,Joseph_Biden,68,213,145,False,False,neither_correct,True,0.9999945163726807,0.261184,
probe/John_Negroponte/John_Negroponte_0002.jpg,John_Negroponte,John_Negroponte,John_Negroponte,1,1,0,True,True,both_correct,True,0.9998258948326111,0.2208,
probe/John_Reilly/John_Reilly_0002.jpg,John_Reilly,John_Reilly,John_Reilly,1,1,0,True,True,both_correct,True,1.0,0.2668,
probe/John_Rigas/John_Rigas_0002.jpg,John_Rigas,John_Rigas,John_Rigas,1,1,0,True,True,both_correct,True,0.9999920129776001,0.27784,
probe/John_Rosa/John_Rosa_0002.jpg,John_Rosa,John_Rosa,John_Rosa,1,1,0,True,True,both_correct,True,0.9999895095825195,0.268576,
probe/John_Rowland/John_Rowland_0002.jpg,John_Rowland,John_Rowland,John_Walsh,1,455,454,True,False,cropping_hurts,True,0.9999902248382568,0.234624,
probe/John_Ruiz/John_Ruiz_0002.jpg,John_Ruiz,John_Ruiz,John_Ruiz,1,1,0,True,True,both_correct,True,0.9999927282333374,0.2096,
probe/John_Snow/John_Snow_0002.jpg,John_Snow,John_Snow,John_Snow,1,1,0,True,True,both_correct,True,0.9998027682304382,0.260224,
probe/John_Spencer/John_Spencer_0002.jpg,John_Spencer,John_Spencer,John_Spencer,1,1,0,True,True,both_correct,True,0.999907374382019,0.293216,
probe/John_Stallworth/John_Stallworth_0002.jpg,John_Stallworth,Thabo_Mbeki,Robert_Mugabe,2,2,0,False,False,neither_correct,True,0.9998955726623535,0.322,
probe/John_Taylor/John_Taylor_0002.jpg,John_Taylor,John_Taylor,John_Taylor,1,1,0,True,True,both_correct,True,0.9997414946556091,0.26048,
probe/John_Timoney/John_Timoney_0002.jpg,John_Timoney,John_Timoney,John_Timoney,1,1,0,True,True,both_correct,True,0.9999914169311523,0.24624,
probe/John_Walsh/John_Walsh_0002.jpg,John_Walsh,John_Walsh,John_Walsh,1,1,0,True,True,both_correct,True,0.9999978542327881,0.25344,
probe/John_Wolf/John_Wolf_0002.jpg,John_Wolf,John_Wolf,John_Wolf,1,1,0,True,True,both_correct,True,0.9999195337295532,0.2368,
probe/Johnny_Carson/Johnny_Carson_0002.jpg,Johnny_Carson,Johnny_Carson,Johnny_Carson,1,1,0,True,True,both_correct,True,0.9999960660934448,0.2944,
probe/Johnny_Depp/Johnny_Depp_0002.jpg,Johnny_Depp,Johnny_Depp,Johnny_Depp,1,1,0,True,True,both_correct,True,0.99940025806427,0.20496,
probe/Johnny_Unitas/Johnny_Unitas_0002.jpg,Johnny_Unitas,Johnny_Unitas,Johnny_Unitas,1,1,0,True,True,both_correct,True,0.9955728054046631,0.259296,
probe/Johnson_Panjaitan/Johnson_Panjaitan_0002.jpg,Johnson_Panjaitan,Johnson_Panjaitan,Johnson_Panjaitan,1,1,0,True,True,both_correct,True,0.999826967716217,0.21216,
probe/Jolanta_Kwasniewski/Jolanta_Kwasniewski_0002.jpg,Jolanta_Kwasniewski,Jolanta_Kwasniewski,Jolanta_Kwasniewski,1,1,0,True,True,both_correct,True,0.999908447265625,0.232352,
probe/Jon_Gruden/Jon_Gruden_0002.jpg,Jon_Gruden,Jon_Gruden,Jon_Gruden,1,1,0,True,True,both_correct,True,0.999997615814209,0.236736,
probe/Jonathan_Edwards/Jonathan_Edwards_0002.jpg,Jonathan_Edwards,Jonathan_Edwards,Jonathan_Edwards,1,1,0,True,True,both_correct,True,0.9999436140060425,0.292032,
probe/Jonathan_Mostow/Jonathan_Mostow_0002.jpg,Jonathan_Mostow,Jonathan_Mostow,Jonathan_Mostow,1,1,0,True,True,both_correct,True,0.9999376535415649,0.255744,
probe/Jong_Thae_Hwa/Jong_Thae_Hwa_0002.jpg,Jong_Thae_Hwa,Angelo_Reyes,Jong_Thae_Hwa,2,1,-1,False,True,cropping_helps,True,0.999992847442627,0.243104,
probe/Jorge_Arce/Jorge_Arce_0002.jpg,Jorge_Arce,Jorge_Arce,Jorge_Arce,1,1,0,True,True,both_correct,True,0.999997615814209,0.22344,
probe/Jorge_Batlle/Jorge_Batlle_0002.jpg,Jorge_Batlle,Jorge_Batlle,Jorge_Batlle,1,1,0,True,True,both_correct,True,0.9997517466545105,0.318,
probe/Jorge_Castaneda/Jorge_Castaneda_0002.jpg,Jorge_Castaneda,Jorge_Castaneda,Harvey_Weinstein,1,977,976,True,False,cropping_hurts,True,0.9999992847442627,0.231296,
probe/Jorge_Rodolfo_Canicoba_Corral/Jorge_Rodolfo_Canicoba_Corral_0002.jpg,Jorge_Rodolfo_Canicoba_Corral,Jorge_Rodolfo_Canicoba_Corral,Jorge_Rodolfo_Canicoba_Corral,1,1,0,True,True,both_correct,True,0.9999966621398926,0.2336,
probe/Jorge_Valdano/Jorge_Valdano_0002.jpg,Jorge_Valdano,Jorge_Valdano,Jorge_Valdano,1,1,0,True,True,both_correct,True,0.9999144077301025,0.221952,
probe/Jose_Dirceu/Jose_Dirceu_0002.jpg,Jose_Dirceu,Jose_Dirceu,Jose_Dirceu,1,1,0,True,True,both_correct,True,0.9999114274978638,0.201216,
probe/Jose_Manuel_Durao_Barroso/Jose_Manuel_Durao_Barroso_0002.jpg,Jose_Manuel_Durao_Barroso,Jose_Manuel_Durao_Barroso,Jose_Manuel_Durao_Barroso,1,1,0,True,True,both_correct,True,0.9999017715454102,0.23584,
probe/Jose_Mourinho/Jose_Mourinho_0002.jpg,Jose_Mourinho,Jose_Mourinho,Jose_Mourinho,1,1,0,True,True,both_correct,True,0.9999998807907104,0.198,
probe/Jose_Sarney/Jose_Sarney_0002.jpg,Jose_Sarney,Jose_Sarney,Jose_Sarney,1,1,0,True,True,both_correct,True,0.9999914169311523,0.24992,
probe/Jose_Serra/Jose_Serra_0002.jpg,Jose_Serra,Jose_Serra,Jose_Serra,1,1,0,True,True,both_correct,True,0.9999954700469971,0.24824,
probe/Jose_Theodore/Jose_Theodore_0002.jpg,Jose_Theodore,Luis_Horna,Jose_Theodore,3,1,-2,False,True,cropping_helps,True,0.9999692440032959,0.23296,
probe/Jose_Viegas_Filho/Jose_Viegas_Filho_0002.jpg,Jose_Viegas_Filho,Jose_Viegas_Filho,Jose_Viegas_Filho,1,1,0,True,True,both_correct,True,0.9998785257339478,0.369456,
probe/Joseph_Biden/Joseph_Biden_0002.jpg,Joseph_Biden,Joseph_Biden,Joseph_Biden,1,1,0,True,True,both_correct,True,0.9998078942298889,0.342016,
probe/Joseph_Blatter/Joseph_Blatter_0002.jpg,Joseph_Blatter,Joseph_Blatter,Joseph_Blatter,1,1,0,True,True,both_correct,True,0.9999967813491821,0.296208,
probe/Joseph_Deiss/Joseph_Deiss_0002.jpg,Joseph_Deiss,Joseph_Deiss,Joseph_Deiss,1,1,0,True,True,both_correct,True,0.9999440908432007,0.239616,
probe/Joseph_Estrada/Joseph_Estrada_0002.jpg,Joseph_Estrada,Joseph_Estrada,Joseph_Estrada,1,1,0,True,True,both_correct,True,0.9999353885650635,0.200032,
probe/Joseph_Ralston/Joseph_Ralston_0002.jpg,Joseph_Ralston,Paul_Bremer,Joseph_Ralston,2,1,-1,False,True,cropping_helps,True,0.9999914169311523,0.18928,
probe/Juan_Manuel_Marquez/Juan_Manuel_Marquez_0002.jpg,Juan_Manuel_Marquez,Juan_Manuel_Marquez,Juan_Manuel_Marquez,1,1,0,True,True,both_correct,True,0.9999383687973022,0.247616,
probe/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0002.jpg,Juan_Pablo_Montoya,Juan_Pablo_Montoya,Juan_Pablo_Montoya,1,1,0,True,True,both_correct,True,0.9999998807907104,0.241536,
probe/Juan_Valencia_Osorio/Juan_Valencia_Osorio_0002.jpg,Juan_Valencia_Osorio,Hassan_Wirajuda,Juan_Valencia_Osorio,2,1,-1,False,True,cropping_helps,True,0.9990226030349731,0.28768,
probe/Juanes/Juanes_0002.jpg,Juanes,Juanes,Juanes,1,1,0,True,True,both_correct,True,0.9999868869781494,0.227968,
probe/Jude_Law/Jude_Law_0002.jpg,Jude_Law,Freddy_Garcia,Jude_Law,14,1,-13,False,True,cropping_helps,True,0.9999523162841797,0.214928,
probe/Judi_Dench/Judi_Dench_0002.jpg,Judi_Dench,Angela_Lansbury,Judi_Dench,10,1,-9,False,True,cropping_helps,True,0.9980142116546631,0.23936,
probe/Judy_Genshaft/Judy_Genshaft_0002.jpg,Judy_Genshaft,Judy_Genshaft,Judy_Genshaft,1,1,0,True,True,both_correct,True,0.999993085861206,0.219184,
probe/Juergen_Peters/Juergen_Peters_0002.jpg,Juergen_Peters,Juergen_Peters,Juergen_Peters,1,1,0,True,True,both_correct,True,0.9999750852584839,0.23296,
probe/Julianna_Margulies/Julianna_Margulies_0002.jpg,Julianna_Margulies,Julianna_Margulies,Mohammad_Khatami,1,912,911,True,False,cropping_hurts,True,0.9984689354896545,0.262016,
probe/Julianne_Moore/Julianne_Moore_0002.jpg,Julianne_Moore,Julianne_Moore,Julianne_Moore,1,1,0,True,True,both_correct,True,0.9999916553497314,0.27232,
probe/Julie_Gerberding/Julie_Gerberding_0002.jpg,Julie_Gerberding,Julie_Gerberding,Julie_Gerberding,1,1,0,True,True,both_correct,True,0.9999974966049194,0.22344,
probe/Julie_Taymor/Julie_Taymor_0002.jpg,Julie_Taymor,Julie_Taymor,Julie_Taymor,1,1,0,True,True,both_correct,True,0.9948167204856873,0.23432,
probe/Julio_Iglesias_Jr/Julio_Iglesias_Jr_0002.jpg,Julio_Iglesias_Jr,Julio_Iglesias_Jr,Julio_Iglesias_Jr,1,1,0,True,True,both_correct,True,0.9999972581863403,0.255744,
probe/Justin_Gatlin/Justin_Gatlin_0002.jpg,Justin_Gatlin,Justin_Gatlin,Justin_Gatlin,1,1,0,True,True,both_correct,True,0.9998514652252197,0.215888,
